c_carid,c_model,c_make,c_year,c_color,c_engine,c_transmission,c_class,c_tint,c_convertible,c_carbonPackage
258,IS250,LEXUS,2021,YELLOW,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
259,IS250,LEXUS,2021,GREEN,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
260,IS250,LEXUS,2021,WHITE,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
261,IS250,LEXUS,2021,BLACK,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
262,IS250,LEXUS,2021,RED,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
263,IS250,LEXUS,2021,BLUE,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
264,IS250,LEXUS,2021,GREY,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
265,IS250,LEXUS,2021,YELLOW,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
266,IS250,LEXUS,2021,GREEN,V8,6-SPEED-MANUEL,SPORTS,NO,NO,YES
267,IS250,LEXUS,2021,BLACK,V6,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
268,IS250,LEXUS,2021,RED,V6,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
269,IS250,LEXUS,2021,BLUE,V6,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
270,IS250,LEXUS,2021,GREY,V6,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
271,IS250,LEXUS,2021,YELLOW,V6,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
272,IS250,LEXUS,2021,GREEN,V6,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
273,IS250,LEXUS,2021,WHITE,V6,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
274,IS250,LEXUS,2021,BLACK,V6,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
275,IS250,LEXUS,2021,RED,V6,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
276,IS250,LEXUS,2021,BLUE,V6,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
277,IS250,LEXUS,2021,GREY,V6,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
278,IS250,LEXUS,2021,YELLOW,V6,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
279,IS250,LEXUS,2021,GREEN,V6,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
280,IS250,LEXUS,2021,WHITE,V6,6-SPEED-MANUEL,SPORTS,YES,NO,YES
281,IS250,LEXUS,2021,BLACK,V6,6-SPEED-MANUEL,SPORTS,YES,NO,YES
282,IS250,LEXUS,2021,RED,V6,6-SPEED-MANUEL,SPORTS,YES,NO,YES
283,IS250,LEXUS,2021,BLUE,V6,6-SPEED-MANUEL,SPORTS,YES,NO,YES
284,IS250,LEXUS,2021,GREY,V6,6-SPEED-MANUEL,SPORTS,YES,NO,YES
285,IS250,LEXUS,2021,YELLOW,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
286,IS250,LEXUS,2021,GREEN,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
287,IS250,LEXUS,2021,WHITE,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
288,IS250,LEXUS,2021,BLACK,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
289,IS250,LEXUS,2021,RED,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
290,IS250,LEXUS,2021,BLUE,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
291,IS250,LEXUS,2021,GREY,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
292,IS250,LEXUS,2021,YELLOW,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
293,IS250,LEXUS,2021,GREEN,V6,6-SPEED-MANUEL,SPORTS,NO,NO,YES
294,IS250,LEXUS,2021,BLACK,I4,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
295,IS250,LEXUS,2021,RED,I4,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
296,IS250,LEXUS,2021,BLUE,I4,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
297,IS250,LEXUS,2021,GREY,I4,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
298,IS250,LEXUS,2021,YELLOW,I4,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
299,IS250,LEXUS,2021,GREEN,I4,6-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
300,IS250,LEXUS,2021,WHITE,I4,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
301,IS250,LEXUS,2021,BLACK,I4,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
302,IS250,LEXUS,2021,RED,I4,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
303,IS250,LEXUS,2021,BLUE,I4,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
304,IS250,LEXUS,2021,GREY,I4,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
305,IS250,LEXUS,2021,YELLOW,I4,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
306,IS250,LEXUS,2021,GREEN,I4,6-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
307,IS250,LEXUS,2021,WHITE,I4,6-SPEED-MANUEL,SPORTS,YES,NO,YES
308,IS250,LEXUS,2021,BLACK,I4,6-SPEED-MANUEL,SPORTS,YES,NO,YES
309,IS250,LEXUS,2021,RED,I4,6-SPEED-MANUEL,SPORTS,YES,NO,YES
310,IS250,LEXUS,2021,BLUE,I4,6-SPEED-MANUEL,SPORTS,YES,NO,YES
311,IS250,LEXUS,2021,GREY,I4,6-SPEED-MANUEL,SPORTS,YES,NO,YES
312,IS250,LEXUS,2021,YELLOW,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
313,IS250,LEXUS,2021,GREEN,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
314,IS250,LEXUS,2021,WHITE,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
315,IS250,LEXUS,2021,BLACK,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
316,IS250,LEXUS,2021,RED,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
317,IS250,LEXUS,2021,BLUE,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
318,IS250,LEXUS,2021,GREY,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
319,IS250,LEXUS,2021,YELLOW,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
320,IS250,LEXUS,2021,GREEN,I4,6-SPEED-MANUEL,SPORTS,NO,NO,YES
321,SUPRA ,TOYOTA,2021,WHITE,V8,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
322,SUPRA ,TOYOTA,2021,BLACK,V8,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
323,SUPRA ,TOYOTA,2021,RED,V8,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
324,SUPRA ,TOYOTA,2021,BLUE,V8,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
325,SUPRA ,TOYOTA,2021,GREY,V8,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
326,SUPRA ,TOYOTA,2021,YELLOW,V8,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
327,SUPRA ,TOYOTA,2021,GREEN,V8,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
328,SUPRA ,TOYOTA,2021,WHITE,V8,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
329,SUPRA ,TOYOTA,2021,BLACK,V8,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
330,SUPRA ,TOYOTA,2021,RED,V8,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
331,SUPRA ,TOYOTA,2021,BLUE,V8,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
332,SUPRA ,TOYOTA,2021,GREY,V8,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
333,SUPRA ,TOYOTA,2021,YELLOW,V8,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
334,SUPRA ,TOYOTA,2021,GREEN,V8,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
335,SUPRA ,TOYOTA,2021,WHITE,V8,7-SPEED-MANUEL,SPORTS,NO,YES,YES
336,SUPRA ,TOYOTA,2021,BLACK,V8,7-SPEED-MANUEL,SPORTS,NO,YES,YES
337,SUPRA ,TOYOTA,2021,RED,V8,7-SPEED-MANUEL,SPORTS,NO,YES,YES
338,SUPRA ,TOYOTA,2021,BLUE,V8,7-SPEED-MANUEL,SPORTS,NO,YES,YES
339,SUPRA ,TOYOTA,2021,GREY,V8,7-SPEED-MANUEL,SPORTS,NO,YES,YES
340,SUPRA ,TOYOTA,2021,YELLOW,V8,7-SPEED-MANUEL,SPORTS,NO,YES,YES
341,SUPRA ,TOYOTA,2021,GREEN,V8,7-SPEED-MANUEL,SPORTS,NO,YES,YES
342,SUPRA ,TOYOTA,2021,WHITE,V8,7-SPEED-MANUEL,SPORTS,YES,YES,YES
343,SUPRA ,TOYOTA,2021,BLACK,V8,7-SPEED-MANUEL,SPORTS,YES,YES,YES
344,SUPRA ,TOYOTA,2021,RED,V8,7-SPEED-MANUEL,SPORTS,YES,YES,YES
345,SUPRA ,TOYOTA,2021,BLUE,V8,7-SPEED-MANUEL,SPORTS,YES,YES,YES
346,SUPRA ,TOYOTA,2021,GREY,V8,7-SPEED-MANUEL,SPORTS,YES,YES,YES
347,SUPRA ,TOYOTA,2021,YELLOW,V8,7-SPEED-MANUEL,SPORTS,YES,YES,YES
348,SUPRA ,TOYOTA,2021,GREEN,V8,7-SPEED-MANUEL,SPORTS,YES,YES,YES
349,SUPRA ,TOYOTA,2021,WHITE,V6,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
350,SUPRA ,TOYOTA,2021,BLACK,V6,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
351,SUPRA ,TOYOTA,2021,RED,V6,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
352,SUPRA ,TOYOTA,2021,BLUE,V6,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
353,SUPRA ,TOYOTA,2021,GREY,V6,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
354,SUPRA ,TOYOTA,2021,YELLOW,V6,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
355,SUPRA ,TOYOTA,2021,GREEN,V6,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
356,SUPRA ,TOYOTA,2021,WHITE,V6,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
357,SUPRA ,TOYOTA,2021,BLACK,V6,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
358,SUPRA ,TOYOTA,2021,RED,V6,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
359,SUPRA ,TOYOTA,2021,BLUE,V6,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
360,SUPRA ,TOYOTA,2021,GREY,V6,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
361,SUPRA ,TOYOTA,2021,YELLOW,V6,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
362,SUPRA ,TOYOTA,2021,GREEN,V6,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
363,SUPRA ,TOYOTA,2021,WHITE,V6,7-SPEED-MANUEL,SPORTS,NO,YES,YES
364,SUPRA ,TOYOTA,2021,BLACK,V6,7-SPEED-MANUEL,SPORTS,NO,YES,YES
365,SUPRA ,TOYOTA,2021,RED,V6,7-SPEED-MANUEL,SPORTS,NO,YES,YES
366,SUPRA ,TOYOTA,2021,BLUE,V6,7-SPEED-MANUEL,SPORTS,NO,YES,YES
367,SUPRA ,TOYOTA,2021,GREY,V6,7-SPEED-MANUEL,SPORTS,NO,YES,YES
368,SUPRA ,TOYOTA,2021,YELLOW,V6,7-SPEED-MANUEL,SPORTS,NO,YES,YES
369,SUPRA ,TOYOTA,2021,GREEN,V6,7-SPEED-MANUEL,SPORTS,NO,YES,YES
370,SUPRA ,TOYOTA,2021,WHITE,V6,7-SPEED-MANUEL,SPORTS,YES,YES,YES
371,SUPRA ,TOYOTA,2021,BLACK,V6,7-SPEED-MANUEL,SPORTS,YES,YES,YES
372,SUPRA ,TOYOTA,2021,RED,V6,7-SPEED-MANUEL,SPORTS,YES,YES,YES
373,SUPRA ,TOYOTA,2021,BLUE,V6,7-SPEED-MANUEL,SPORTS,YES,YES,YES
374,SUPRA ,TOYOTA,2021,GREY,V6,7-SPEED-MANUEL,SPORTS,YES,YES,YES
375,SUPRA ,TOYOTA,2021,YELLOW,V6,7-SPEED-MANUEL,SPORTS,YES,YES,YES
376,SUPRA ,TOYOTA,2021,GREEN,V6,7-SPEED-MANUEL,SPORTS,YES,YES,YES
377,SUPRA ,TOYOTA,2021,WHITE,I4,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
378,SUPRA ,TOYOTA,2021,BLACK,I4,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
379,SUPRA ,TOYOTA,2021,RED,I4,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
380,SUPRA ,TOYOTA,2021,BLUE,I4,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
381,SUPRA ,TOYOTA,2021,GREY,I4,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
382,SUPRA ,TOYOTA,2021,YELLOW,I4,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
383,SUPRA ,TOYOTA,2021,GREEN,I4,7-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
384,SUPRA ,TOYOTA,2021,WHITE,I4,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
385,SUPRA ,TOYOTA,2021,BLACK,I4,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
386,SUPRA ,TOYOTA,2021,RED,I4,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
387,SUPRA ,TOYOTA,2021,BLUE,I4,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
388,SUPRA ,TOYOTA,2021,GREY,I4,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
389,SUPRA ,TOYOTA,2021,YELLOW,I4,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
390,SUPRA ,TOYOTA,2021,GREEN,I4,7-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
391,SUPRA ,TOYOTA,2021,WHITE,I4,7-SPEED-MANUEL,SPORTS,NO,YES,YES
392,SUPRA ,TOYOTA,2021,BLACK,I4,7-SPEED-MANUEL,SPORTS,NO,YES,YES
393,SUPRA ,TOYOTA,2021,RED,I4,7-SPEED-MANUEL,SPORTS,NO,YES,YES
394,SUPRA ,TOYOTA,2021,BLUE,I4,7-SPEED-MANUEL,SPORTS,NO,YES,YES
395,SUPRA ,TOYOTA,2021,GREY,I4,7-SPEED-MANUEL,SPORTS,NO,YES,YES
396,SUPRA ,TOYOTA,2021,YELLOW,I4,7-SPEED-MANUEL,SPORTS,NO,YES,YES
397,SUPRA ,TOYOTA,2021,GREEN,I4,7-SPEED-MANUEL,SPORTS,NO,YES,YES
398,SUPRA ,TOYOTA,2021,WHITE,I4,7-SPEED-MANUEL,SPORTS,YES,YES,YES
399,SUPRA ,TOYOTA,2021,BLACK,I4,7-SPEED-MANUEL,SPORTS,YES,YES,YES
400,SUPRA ,TOYOTA,2021,RED,I4,7-SPEED-MANUEL,SPORTS,YES,YES,YES
401,SUPRA ,TOYOTA,2021,BLUE,I4,7-SPEED-MANUEL,SPORTS,YES,YES,YES
402,SUPRA ,TOYOTA,2021,GREY,I4,7-SPEED-MANUEL,SPORTS,YES,YES,YES
403,SUPRA ,TOYOTA,2021,YELLOW,I4,7-SPEED-MANUEL,SPORTS,YES,YES,YES
404,SUPRA ,TOYOTA,2021,GREEN,I4,7-SPEED-MANUEL,SPORTS,YES,YES,YES
405,SUPRA ,TOYOTA,2021,WHITE,V8,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
406,SUPRA ,TOYOTA,2021,BLACK,V8,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
407,SUPRA ,TOYOTA,2021,RED,V8,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
408,SUPRA ,TOYOTA,2021,BLUE,V8,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
409,SUPRA ,TOYOTA,2021,GREY,V8,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
410,SUPRA ,TOYOTA,2021,YELLOW,V8,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
411,SUPRA ,TOYOTA,2021,GREEN,V8,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
412,SUPRA ,TOYOTA,2021,WHITE,V8,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
413,SUPRA ,TOYOTA,2021,BLACK,V8,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
414,SUPRA ,TOYOTA,2021,RED,V8,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
415,SUPRA ,TOYOTA,2021,BLUE,V8,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
416,SUPRA ,TOYOTA,2021,GREY,V8,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
417,SUPRA ,TOYOTA,2021,YELLOW,V8,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
418,SUPRA ,TOYOTA,2021,GREEN,V8,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
419,SUPRA ,TOYOTA,2021,WHITE,V8,7-SPEED-MANUEL,SPORTS,NO,NO,YES
420,SUPRA ,TOYOTA,2021,BLACK,V8,7-SPEED-MANUEL,SPORTS,NO,NO,YES
421,SUPRA ,TOYOTA,2021,RED,V8,7-SPEED-MANUEL,SPORTS,NO,NO,YES
422,SUPRA ,TOYOTA,2021,BLUE,V8,7-SPEED-MANUEL,SPORTS,NO,NO,YES
423,SUPRA ,TOYOTA,2021,GREY,V8,7-SPEED-MANUEL,SPORTS,NO,NO,YES
424,SUPRA ,TOYOTA,2021,YELLOW,V8,7-SPEED-MANUEL,SPORTS,NO,NO,YES
425,SUPRA ,TOYOTA,2021,GREEN,V8,7-SPEED-MANUEL,SPORTS,NO,NO,YES
426,SUPRA ,TOYOTA,2021,WHITE,V8,7-SPEED-MANUEL,SPORTS,YES,NO,YES
427,SUPRA ,TOYOTA,2021,BLACK,V8,7-SPEED-MANUEL,SPORTS,YES,NO,YES
428,SUPRA ,TOYOTA,2021,RED,V8,7-SPEED-MANUEL,SPORTS,YES,NO,YES
429,SUPRA ,TOYOTA,2021,BLUE,V8,7-SPEED-MANUEL,SPORTS,YES,NO,YES
430,SUPRA ,TOYOTA,2021,GREY,V8,7-SPEED-MANUEL,SPORTS,YES,NO,YES
431,SUPRA ,TOYOTA,2021,YELLOW,V8,7-SPEED-MANUEL,SPORTS,YES,NO,YES
432,SUPRA ,TOYOTA,2021,GREEN,V8,7-SPEED-MANUEL,SPORTS,YES,NO,YES
433,SUPRA ,TOYOTA,2021,WHITE,V6,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
434,SUPRA ,TOYOTA,2021,BLACK,V6,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
435,SUPRA ,TOYOTA,2021,RED,V6,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
436,SUPRA ,TOYOTA,2021,BLUE,V6,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
437,SUPRA ,TOYOTA,2021,GREY,V6,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
438,SUPRA ,TOYOTA,2021,YELLOW,V6,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
439,SUPRA ,TOYOTA,2021,GREEN,V6,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
440,SUPRA ,TOYOTA,2021,WHITE,V6,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
441,SUPRA ,TOYOTA,2021,BLACK,V6,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
442,SUPRA ,TOYOTA,2021,RED,V6,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
443,SUPRA ,TOYOTA,2021,BLUE,V6,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
444,SUPRA ,TOYOTA,2021,GREY,V6,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
445,SUPRA ,TOYOTA,2021,YELLOW,V6,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
446,SUPRA ,TOYOTA,2021,GREEN,V6,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
447,SUPRA ,TOYOTA,2021,WHITE,V6,7-SPEED-MANUEL,SPORTS,NO,NO,YES
448,SUPRA ,TOYOTA,2021,BLACK,V6,7-SPEED-MANUEL,SPORTS,NO,NO,YES
449,SUPRA ,TOYOTA,2021,RED,V6,7-SPEED-MANUEL,SPORTS,NO,NO,YES
450,SUPRA ,TOYOTA,2021,BLUE,V6,7-SPEED-MANUEL,SPORTS,NO,NO,YES
451,SUPRA ,TOYOTA,2021,GREY,V6,7-SPEED-MANUEL,SPORTS,NO,NO,YES
452,SUPRA ,TOYOTA,2021,YELLOW,V6,7-SPEED-MANUEL,SPORTS,NO,NO,YES
453,SUPRA ,TOYOTA,2021,GREEN,V6,7-SPEED-MANUEL,SPORTS,NO,NO,YES
454,SUPRA ,TOYOTA,2021,WHITE,V6,7-SPEED-MANUEL,SPORTS,YES,NO,YES
455,SUPRA ,TOYOTA,2021,BLACK,V6,7-SPEED-MANUEL,SPORTS,YES,NO,YES
456,SUPRA ,TOYOTA,2021,RED,V6,7-SPEED-MANUEL,SPORTS,YES,NO,YES
457,SUPRA ,TOYOTA,2021,BLUE,V6,7-SPEED-MANUEL,SPORTS,YES,NO,YES
458,SUPRA ,TOYOTA,2021,GREY,V6,7-SPEED-MANUEL,SPORTS,YES,NO,YES
459,SUPRA ,TOYOTA,2021,YELLOW,V6,7-SPEED-MANUEL,SPORTS,YES,NO,YES
460,SUPRA ,TOYOTA,2021,GREEN,V6,7-SPEED-MANUEL,SPORTS,YES,NO,YES
461,SUPRA ,TOYOTA,2021,WHITE,I4,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
462,SUPRA ,TOYOTA,2021,BLACK,I4,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
463,SUPRA ,TOYOTA,2021,RED,I4,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
464,SUPRA ,TOYOTA,2021,BLUE,I4,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
465,SUPRA ,TOYOTA,2021,GREY,I4,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
466,SUPRA ,TOYOTA,2021,YELLOW,I4,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
467,SUPRA ,TOYOTA,2021,GREEN,I4,7-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
468,SUPRA ,TOYOTA,2021,WHITE,I4,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
469,SUPRA ,TOYOTA,2021,BLACK,I4,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
470,SUPRA ,TOYOTA,2021,RED,I4,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
471,SUPRA ,TOYOTA,2021,BLUE,I4,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
472,SUPRA ,TOYOTA,2021,GREY,I4,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
473,SUPRA ,TOYOTA,2021,YELLOW,I4,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
474,SUPRA ,TOYOTA,2021,GREEN,I4,7-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
475,SUPRA ,TOYOTA,2021,WHITE,I4,7-SPEED-MANUEL,SPORTS,NO,NO,YES
476,SUPRA ,TOYOTA,2021,BLACK,I4,7-SPEED-MANUEL,SPORTS,NO,NO,YES
477,SUPRA ,TOYOTA,2021,RED,I4,7-SPEED-MANUEL,SPORTS,NO,NO,YES
478,SUPRA ,TOYOTA,2021,BLUE,I4,7-SPEED-MANUEL,SPORTS,NO,NO,YES
479,SUPRA ,TOYOTA,2021,GREY,I4,7-SPEED-MANUEL,SPORTS,NO,NO,YES
480,SUPRA ,TOYOTA,2021,YELLOW,I4,7-SPEED-MANUEL,SPORTS,NO,NO,YES
481,SUPRA ,TOYOTA,2021,GREEN,I4,7-SPEED-MANUEL,SPORTS,NO,NO,YES
482,SUPRA ,TOYOTA,2021,WHITE,I4,7-SPEED-MANUEL,SPORTS,YES,NO,YES
483,SUPRA ,TOYOTA,2021,BLACK,I4,7-SPEED-MANUEL,SPORTS,YES,NO,YES
484,SUPRA ,TOYOTA,2021,RED,I4,7-SPEED-MANUEL,SPORTS,YES,NO,YES
485,SUPRA ,TOYOTA,2021,BLUE,I4,7-SPEED-MANUEL,SPORTS,YES,NO,YES
486,SUPRA ,TOYOTA,2021,GREY,I4,7-SPEED-MANUEL,SPORTS,YES,NO,YES
487,SUPRA ,TOYOTA,2021,YELLOW,I4,7-SPEED-MANUEL,SPORTS,YES,NO,YES
488,SUPRA ,TOYOTA,2021,GREEN,I4,7-SPEED-MANUEL,SPORTS,YES,NO,YES
489,CORVETTE-C8,CHEVEROLET,2021,WHITE,V8,8-SPEED-MANUEL,SPORT,NO,YES,YES
490,CORVETTE-C8,CHEVEROLET,2021,BLACK,V8,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
491,CORVETTE-C8,CHEVEROLET,2021,RED,V8,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
492,CORVETTE-C8,CHEVEROLET,2021,BLUE,V8,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
493,CORVETTE-C8,CHEVEROLET,2021,GREY,V8,8-SPEED-AUTOMATIC ,SPORT,NO,YES,YES
494,CORVETTE-C8,CHEVEROLET,2021,YELLOW,V8,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
495,CORVETTE-C8,CHEVEROLET,2021,GREEN,V8,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
496,CORVETTE-C8,CHEVEROLET,2021,WHITE,V8,8-SPEED-MANUEL,SPORT,NO,YES,YES
497,CORVETTE-C8,CHEVEROLET,2021,BLACK,V8,8-SPEED-MANUEL,SPORT,NO,YES,YES
498,CORVETTE-C8,CHEVEROLET,2021,RED,V8,8-SPEED-MANUEL,SPORT,NO,YES,YES
499,CORVETTE-C8,CHEVEROLET,2021,BLUE,V8,8-SPEED-MANUEL,SPORT,NO,YES,YES
500,CORVETTE-C8,CHEVEROLET,2021,GREY,V8,8-SPEED-MANUEL,SPORT,NO,YES,YES
501,CORVETTE-C8,CHEVEROLET,2021,YELLOW,V8,8-SPEED-MANUEL,SPORT,NO,YES,YES
502,CORVETTE-C8,CHEVEROLET,2021,GREEN,V8,8-SPEED-MANUEL,SPORT,NO,YES,YES
503,CORVETTE-C8,CHEVEROLET,2021,WHITE,V6,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
504,CORVETTE-C8,CHEVEROLET,2021,BLACK,V6,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
505,CORVETTE-C8,CHEVEROLET,2021,RED,V6,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
506,CORVETTE-C8,CHEVEROLET,2021,BLUE,V6,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
507,CORVETTE-C8,CHEVEROLET,2021,GREY,V6,8-SPEED-AUTOMATIC ,SPORT,NO,YES,YES
508,CORVETTE-C8,CHEVEROLET,2021,YELLOW,V6,8-SPEED-AUTOMATIC,SPORT,NO,YES,YES
